Drug,y_true,logit,prob,pred_mcc,pred_prev
COc1ccccc1CNc1ncnc2ccc(-c3ccccc3OC)cc12,1.0,4.58,0.9893,1,1
COc1ccc(CNc2ncnc3ccc(-c4ccc(N(C)C)cc4)cc23)c(OC)c1,1.0,4.6,0.99,1,1
Cc1cccc(CNc2ncnc3ccc(-c4ccc(C(=O)N(C)C)cc4)cc23)c1,1.0,3.514,0.9717,1,1
COCCn1c(C(=O)N2CCCC2)cc2c1CC1CN(C(=O)c3ccccc3)C(Cc3ccccc3)(C(=O)OC)C21,1.0,3.037,0.954,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCF)c3CC2CN1C(=O)c1ccccc1,1.0,3.582,0.973,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCO)c3CC2CN1C(=O)c1ccccc1,1.0,2.504,0.9243,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3CC2CN1C(=O)c1ccccc1,1.0,2.816,0.944,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3CC2CN1C(=O)c1ccccc1,1.0,2.82,0.944,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3CC2CN1C(=O)c1ccccc1,1.0,3.066,0.955,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CC(O)CO)c3CC2CN1C(=O)c1ccccc1,1.0,3.152,0.959,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)[nH]c3CC2CN1C(=O)c1ccccc1,1.0,2.877,0.9463,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)n(C)c3CC2CN1C(=O)c1ccccc1,1.0,2.598,0.931,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CC(O)CO)c3CC2CN1C(=O)c1ccccc1,1.0,2.773,0.9414,1,1
COC(=O)Cn1c(C(=O)N2CCCC2)cc2c1CC1CN(C(=O)c3ccccc3)C(Cc3ccccc3)(C(=O)OC)C21,1.0,2.61,0.9316,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)n(CCO)c3CC2CN1C(=O)c1ccccc1,1.0,2.404,0.9175,1,1
COCCn1c(C(=O)N2CCCC2)cc2c1CC1CN(C(=O)c3ccccc3)C(Cc3ccc(OC)cc3)(C(=O)OC)C21,1.0,3.324,0.9653,1,1
COCCn1c(C(=O)N2CCCC2)cc2c1CC1CN(C(=O)c3ccccc3)C(Cc3ccc(F)cc3)(C(=O)OC)C21,1.0,3.455,0.9697,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCF)c3CC2CN1C(=O)c1ccccc1,1.0,3.586,0.973,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCO)c3CC2CN1C(=O)c1ccccc1,1.0,2.766,0.9414,1,1
COC(=O)Cn1c(C(=O)N2CCCC2)cc2c1CC1CN(C(=O)c3ccccc3)C(Cc3ccc(F)cc3)(C(=O)OC)C21,1.0,3.094,0.957,1,1
CS(=O)(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1,0.0,-2.334,0.0883,0,0
COC(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1,0.0,-1.692,0.1554,0,0
COc1ccc(NC(=O)N2CCCC3(CCN(C(C)=O)CC3)C2)cc1,0.0,-1.737,0.1497,0,0
O=C(Nc1cccc(F)c1)N1CCCC2(CCNCC2)C1,1.0,-2.219,0.0981,0,0
CC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,0.0,-2.064,0.11255,0,0
COCC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(F)c3)C2)CC1,0.0,-0.868,0.2957,0,0
COc1ccc(NC(=O)N2CCCC3(CCN(S(C)(=O)=O)CC3)C2)cc1,1.0,-2.084,0.11066,0,0
COCC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,0.0,-1.558,0.1741,0,0
COc1ccc(NC(=O)N2CCCC3(CCNCC3)C2)cc1,1.0,-2.348,0.0873,0,0
COCC(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1,0.0,-1.784,0.1438,0,0
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.0,-1.672,0.1582,0,0
CC(C)CCCC(C)C1CCC2C3CCC4CC(N)CCC4(C)C3CCC12C,0.0,0.834,0.6973,0,0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.0,-1.685,0.1565,0,0
COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0.0,-1.4375,0.1919,0,0
CC(CCC(=O)NN)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,1.0,-1.015,0.266,0,0
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0.0,-1.472,0.1868,0,0
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.0,-1.067,0.2559,0,0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0.0,-1.717,0.1523,0,0
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.0,0.244,0.5605,0,0
CCN1C(=O)C2CCC3C(=NOC)CC(O)C(O)C3C2C1=O,0.0,-2.783,0.05823,0,0
CCOC(=O)CCN1C(=O)C2CCC3C(=NOCC(C)C)CC(O)C(O)C3C2C1=O,0.0,-2.41,0.0824,0,0
CCOC(=O)CCN1C(=O)C2CCC3C(=NOCC=C(C)CCC=C(C)C)CC(O)C(O)C3C2C1=O,0.0,-1.836,0.1376,0,0
CCOC(=O)CCN1C(=O)C2CCC3C(=NNC(=O)OCC)CC(O)C(O)C3C2C1=O,0.0,-2.666,0.065,0,0
CC(C)CON=C1CC(O)C(O)C2C1CCC1C(=O)N(C(C)(C)C)C(=O)C12,0.0,-2.252,0.09515,0,0
CC(C)=CCCC(C)=CCON=C1CC(O)C(O)C2C1CCC1C(=O)N(C(C)(C)C)C(=O)C12,0.0,-1.706,0.1537,0,0
CCOC(=O)NN=C1CC(O)C(O)C2C1CCC1C(=O)N(C(C)(C)C)C(=O)C12,0.0,-2.71,0.06232,0,0
CCN1C(=O)C2CCC3C(=NOCC(C)C)CC(O)C(O)C3C2C1=O,0.0,-2.525,0.0741,0,0
CCN1C(=O)C2CCC3C(=NOCC=C(C)CCC=C(C)C)CC(O)C(O)C3C2C1=O,0.0,-2.117,0.1075,0,0
C#CCCCON=C1CC(O)C(O)C2C1CCC1C(=O)N(CC)C(=O)C12,0.0,-1.241,0.2241,0,0
CCOC(=O)NN=C1CC(O)C(O)C2C1CCC1C(=O)N(CC)C(=O)C12,0.0,-2.838,0.05533,0,0
O=c1c(-c2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C1CC1,0.0,-2.027,0.1164,0,0
COc1ccc(Oc2ncc3nc(-c4ccccc4)c(=O)n(C4CC4)c3n2)cc1,1.0,1.469,0.8125,1,1
O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1,0.0,-1.546,0.1757,0,0
COc1ccc(Oc2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(C4CC4)c3n2)cc1,1.0,1.245,0.7764,1,1
O=c1c(-c2ccc(Cl)cc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1,0.0,-2.074,0.1117,0,0
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(Oc3ccccc3)nc2n1C1CC1,0.0,-1.229,0.2266,0,0
COc1ccc(Oc2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(C4CC4)c3n2)cc1,1.0,-0.86,0.2974,0,0
COc1ccc(Oc2ncc3nc(-c4ccc(OC)cc4)c(=O)n(C4CC4)c3n2)cc1,1.0,2.076,0.8887,1,1
COc1ccc(Oc2ncc3nc(-c4ccc(F)cc4)c(=O)n(C4CC4)c3n2)cc1,1.0,0.9487,0.721,1,1
O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C1CC1,0.0,-1.729,0.1508,0,0
CCCn1nc2cc(C(=O)NCc3ccc(C)cc3)ccc2c1OC,1.0,2.127,0.8936,1,1
CCOc1c2ccc(C(=O)NCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2nn1C,1.0,1.472,0.8135,1,1
CCOc1c2ccc(C(=O)NCc3ccc(OC(F)(F)F)cc3)cc2nn1CC,0.0,2.494,0.9233,1,1
CCCCn1nc2cc(C(=O)NCc3ccc(C(F)(F)F)cc3C(F)(F)F)ccc2c1OCC,1.0,2.328,0.911,1,1
CCCn1nc2cc(C(=O)NCc3ccc(C)cc3)ccc2c1OCC,0.0,2.357,0.9136,1,1
COCCn1nc2cc(C(=O)NCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)ccc2c1OC,0.0,1.538,0.823,1,1
CCOc1c2ccc(C(=O)NCc3ccc(C)cc3)cc2nn1CC,0.0,2.354,0.9136,1,1
CCOc1c2ccc(C(=O)NCc3ccc(OC(F)(F)F)cc3)cc2nn1C,0.0,2.379,0.915,1,1
CCOc1c2ccc(C(=O)NCc3ccccc3)cc2nn1CCOC,0.0,0.715,0.6714,0,0
CCCn1nc2cc(C(=O)NCc3ccccc3)ccc2c1OCC,0.0,2.145,0.895,1,1
CCCn1nc2cc(C(=O)NCc3ccc(OC)cc3)ccc2c1OCC,0.0,1.996,0.8804,1,1
CCOc1c2ccc(C(=O)NCc3ccc(OC)cc3)cc2nn1CCOC,1.0,-1.024,0.2642,0,0
CCCn1nc2cc(C(=O)NCc3ccccc3OC)ccc2c1OCC,0.0,2.568,0.929,1,1
C=CCOc1c2ccc(C(=O)NCc3ccccc3OC)cc2nn1C,0.0,3.162,0.9595,1,1
CCOc1ccccc1Nc1nc(-c2sc(NC(=O)c3cccc(Cl)c3)nc2C)cs1,1.0,2.256,0.9053,1,1
CCOc1ccccc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,1.0,1.767,0.854,1,1
Cc1ccc(Nc2nc(-c3sc(NC(=O)c4ccc([N+](=O)[O-])cc4)nc3C)cs2)cc1,1.0,1.271,0.7812,1,1
Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2cccc(F)c2)n1,1.0,1.488,0.816,1,1
Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2cccc(Cl)c2)n1,1.0,1.5625,0.8267,1,1
Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2ccc(Cl)cc2Cl)n1,1.0,1.045,0.7397,1,1
Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2ccc(Cl)cc2)n1,0.0,1.214,0.771,1,1
Cc1nc(NC(=O)c2ccc(Cl)cc2)sc1-c1csc(Nc2cccc(F)c2)n1,0.0,1.383,0.7993,1,1
Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2ccc(F)cc2)n1,1.0,1.192,0.767,1,1
COc1ccccc1Nc1nc(-c2sc(NC(=O)c3ccc([N+](=O)[O-])cc3)nc2C)cs1,1.0,1.916,0.8716,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3C)c2c1,1.0,4.387,0.9873,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccc(N(C)C)cc3)c2c1,1.0,3.688,0.975,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3cccc(NS(C)(=O)=O)c3)c2c1,1.0,4.152,0.9844,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3Cl)c2c1,1.0,4.184,0.9844,1,1
COc1cccc(-c2cncnc2NCCc2c[nH]c3ccc(OC)cc23)c1,1.0,4.402,0.9873,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3CN(C)C)c2c1,1.0,3.234,0.9624,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3C(F)(F)F)c2c1,1.0,4.043,0.983,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3OC)c2c1,1.0,4.758,0.991,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccc(C(=O)N(C)C)cc3)c2c1,1.0,3.895,0.98,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3cccc(C#N)c3)c2c1,1.0,4.1,0.984,1,1
COc1cccc(Nc2ncc3ncc(=O)n(CCC#N)c3n2)c1,1.0,0.4946,0.6216,0,0
COc1cccc(Nc2ncc3nc(C)c(=O)n(C)c3n2)c1,0.0,-1.101,0.2495,0,0
