Drug,y_true,y_pred,error
COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,-0.45002434,-1.478,1.0275147
N#Cc1ccc(OC2CCN(CC(O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)cc1Cl,-0.6124683,0.4124,1.0248218
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCCN(C)CC1,-1.3264195,-0.3376,0.988773
CC(=O)c1cc2ccc(O)cc2oc1=O,0.6055271,-0.375,0.9805271
COc1ccc(CC(N)C(=O)NC(Cc2ccccc2C)C(N)=O)cc1,-1.700776,-2.643,0.94180214
CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(OC3CN(C4CCS(=O)(=O)CC4)C3)n(C)c2n1,-0.7648848,0.1764,0.94127643
O=C(O)c1cn(Cc2ccccc2)c2cc(N3CCNCC3)c(F)cc2c1=O,-1.2936634,-0.3616,0.9320911
CC1CN(c2cc(N(CCO)Cc3cccc4ccccc34)[nH]c(=O)n2)CCO1,-0.36445716,0.505,0.86933994
O=C(NCc1ccccc1Cl)c1cccnc1Oc1ccccc1,-0.1913173,0.615,0.8065517
O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,-0.4948134,0.2803,0.7750869
CN(C)CCC1CCN(c2cc(C(=O)NCC3CCC(CNC(=O)OC4CCOCC4)CC3)c3ccccc3n2)CC1,-0.4948134,0.252,0.74676657
CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)nc(OC(CO)CO)c2Cl)n[nH]1,-0.47208464,0.2678,0.7399069
CC(C(=O)OC1C[N+]2(CC(=O)Nc3cccc(F)c3)CCC1CC2)(c1ccccc1)N1CCCCC1,0.67839295,-0.03111,0.7095056
O=c1nc(N2CCOCC2)cc(N(CCO)Cc2cccc3ccccc23)[nH]1,-0.22741596,0.4746,0.70202535
CC(C(=O)OC1C[N+]2(CC(=O)Nc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1,0.6102066,-0.0732,0.68338776
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)O)cc21,0.19172956,-0.4377,0.6294737
CCC(N)C(=O)NC(C#N)Cc1ccc(-c2ccccc2)cc1,0.16966927,-0.4407,0.6103431
Nc1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1,0.55873257,-0.03967,0.5984054
Cc1ccc(CCC[N+]23CCC(CC2)C(OC(=O)C(C)(c2ccccc2)N2CCCCC2)C3)cn1,-0.22741596,0.3652,0.59265035
O=c1cc(O)oc2c1c(=O)n(-c1ccccc1)c1ccccc21,0.58279836,0.0411,0.5416912
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,-0.5643368,-0.02948,0.5348568
Cc1cc(C)c(S(=O)(=O)NCc2ccncc2)c(C)c1,-0.22741596,0.2896,0.51696676
CCN(CC)CCn1c2ccccc2c2cnc(N)c(C#N)c21,0.030622585,-0.4517,0.48228273
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2CCC(=O)O)c(C)c1,0.5339983,0.0827,0.45129567
c1ccc2[nH]c(CCCc3nc4ccccc4[nH]3)nc2c1,0.6844094,0.2406,0.4438088
O=C(O)Cc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.665023,0.2654,0.39964217
N#Cc1cccc(-c2cc(Cl)ccc2OCC(=O)O)c1,0.6549957,0.2593,0.39571834
Cc1nccn1-c1ccc(COc2cc(F)cc(C3(C(N)=O)CCOCC3)c2)cc1,0.030622585,0.4192,0.38856688
CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,0.22381724,-0.155,0.37884653
CNC(C)C(=O)NC(C(=O)NC1CCCN(CCCc2ccccc2)C1)C1CCCCC1,-1.5269676,-1.164,0.36290514
CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,0.20242545,0.564,0.3615394
O=C(O)COc1ccc([N+](=O)[O-])cc1-c1ccccc1,0.6777244,0.3174,0.3603416
O=C(O)Cc1ccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,0.57143396,0.2303,0.34108728
O=C1N=C(O)NC1(c1ccccc1)c1ccccc1,-0.15655564,-0.475,0.318542
CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,0.53734076,0.2289,0.30845892
CN1CCCC1CCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,0.6509847,0.3552,0.2957601
CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,0.62758744,0.3323,0.29531205
N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,0.61221206,0.3242,0.2879933
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C)c1,0.6857464,0.4163,0.2694866
CC(C(=O)OC1C[N+]2(CCOc3ccc(Cl)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1,0.6549957,0.3865,0.26852107
CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,0.64162576,0.3748,0.2668699
O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,0.57143396,0.3062,0.26528162
CS(=O)(=O)c1ccc2c(C(=O)NCC(O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,0.058030825,0.3127,0.25471333
O=C(NCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NCCO)ccc12,-0.12246246,0.1295,0.25197905
O=C(O)COc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.6289244,0.377,0.2519713
COc1ccc(CC(C)(C)NCC(O)c2cc(O)cc3c2OCC(=O)N3)cc1,-2.028338,-1.781,0.24708796
CC1CN(Cc2ccc(F)cc2)CCN1C(=O)COc1ccc(Cl)cc1NC(N)=O,0.56809145,0.3218,0.24631411
O=C(O)Cc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,0.48586676,0.2432,0.2427027
CCN(CC)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,0.62357646,0.3818,0.24174052
CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F,0.67705595,0.4412,0.23589385
c1ccc2c(c1)CCCC2Nc1nc2ccccc2[nH]1,0.6583381,0.4226,0.23573071
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC(C)(O)C3)c(Cc3ccccc3C(F)(F)F)sc21,0.24387206,0.474,0.23024903
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCC(Cn2cncn2)(C2CCCCC2)CC1)C1Cc2ccccc2CN1,0.6583381,0.4292,0.22913891
CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,0.25323096,0.0394,0.21383277
CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCCN(C)CC1,0.5961682,0.385,0.21115845
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C(F)(F)F)c1,0.6028531,0.393,0.20978671
CCN(CC)S(=O)(=O)c1ccc(-c2nnc(SCC(=O)N3CCc4ccccc43)o2)cc1,0.6817354,0.48,0.20175493
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)cc1,0.52196544,0.3218,0.2001881
Cc1[nH]c(C(=O)NC2CCN(c3ncc(C(=O)O)s3)CC2)c(Cl)c1Cl,0.50926405,0.3108,0.19847304
O=C(O)COc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,0.52597636,0.341,0.1849119
COc1ccc(-c2c(C(=O)N3CCCC3CO)cc3cccnn23)cc1,-0.026867868,0.1501,0.17701435
CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N,0.5553901,0.385,0.17038035
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)c(Cl)c1,0.5981737,0.4282,0.16995102
CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1,0.42570233,0.2625,0.16325116
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1,0.54870516,0.3865,0.16223055
CC(C)NCC(O)COc1cccc2ccccc12,-0.22741596,-0.0678,0.1596059
N#Cc1ccc(F)c(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,0.50926405,0.3506,0.15867811
COc1cnc(-c2ccccn2)nc1N1CCCC1,0.26325837,0.10535,0.15791169
O=C(NCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12,0.37155434,0.5283,0.15676597
Cc1nc(CSc2nc(NC(C)CO)c3sc(=O)[nH]c3n2)cs1,0.6476422,0.4978,0.14983946
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1cc(Cl)c(F)cc1-c1ccnnc1,0.6777244,0.5293,0.14842755
CNS(=O)(=O)c1ccc2c(C(=O)NCC(O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,0.1342391,0.2798,0.14554605
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,0.52597636,0.3845,0.14145488
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1C(=O)Nc1cnc(N)c(Cl)c1,0.44375166,0.5835,0.13974443
Cc1c(Cl)ccc(OC2CCN(CC(O)CNC(=O)c3c[nH]c(=O)c4ccc(S(C)(=O)=O)cc34)CC2)c1Cl,0.19172956,0.3296,0.13786028
COC(=O)NC(C)C#Cc1cnc(Oc2ccc(OC(C)C)cc2)s1,0.68240386,0.545,0.13748199
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1,0.66970253,0.535,0.13454628
CC(Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ncc(F)cn1,0.32542828,0.46,0.13453266
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,0.671708,0.541,0.13069236
CC(NC1=CC(=O)NCC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,0.513275,0.643,0.12979138
Cc1ncccc1Oc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1C,0.6523217,0.5283,0.124001384
O=C1NC(=O)C(=Cc2cccc(Cl)c2N2CCNCC2)S1,0.18103366,0.3025,0.12145658
Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,0.34949404,0.4702,0.120720804
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2C2CCCC2)cc1,0.562075,0.4463,0.11578596
CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccn2)CC1,0.6536587,0.542,0.1116665
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1ccnnc1,0.66569155,0.557,0.10856265
N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cc1,-1.1980687,-1.09,0.10822499
O=C(NCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(F)ccc12,0.63293535,0.5415,0.09143144
N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13,0.61221206,0.521,0.09121597
O=C(Nc1ccc(Cl)c(C(=O)Nc2cccnc2)c1)c1cccc(Cl)c1,0.59082025,0.6743,0.08349615
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OC(C)C(=O)O)c(C)c1,0.42570233,0.3433,0.082440615
CC#Cc1cncc(-c2cccc(C3(C4CC4)N=C(C)C(N)=N3)c2)c1,0.37155434,0.4526,0.081082374
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2C2CCOC2)cc1,0.21312135,0.1326,0.080552995
COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C2COCCN2)c1,0.5981737,0.518,0.08010727
O=C(CCS(=O)(=O)c1ccc(Br)cc1)NCCc1ccccc1,0.43773523,0.3606,0.07713953
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(C)c1,0.4190174,0.349,0.06989631
CCc1ccc(OCC(=O)O)c(-c2ccc(S(C)(=O)=O)cc2)c1,0.32542828,0.2573,0.06810406
Cc1ccc(NC(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1C(=O)Nc1cccnc1,0.6255819,0.693,0.06728917
CN(Cc1cccc2ccccc12)c1cc(N2CCOCC2)nc(=O)[nH]1,0.32542828,0.392,0.06666157
O=C(NCc1ccccn1)c1cc(-c2ccccc2)nc2ccccc12,0.6182285,0.553,0.06500584
CCOc1ccc(-n2c(C(C)N(Cc3cccnc3)C(=O)Cc3ccc(C(F)(F)F)cc3)nc3ccccc3c2=O)cc1,0.67371345,0.6113,0.06238532
O=C(NCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12,0.58279836,0.523,0.059849143
O=P(c1ccccc1)(c1ccccc1)N(Cc1ccccn1)c1cccnc1,0.54870516,0.608,0.059204996
COc1ccc(OC)c(CNC(=O)c2cccnc2Oc2ccccc2)c1,0.6917628,0.633,0.058950305
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1,0.30804744,0.367,0.058895916
CCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1,0.42570233,0.483,0.057207823
CC1=NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)N=C1N,0.27261728,0.3262,0.053554595
CC(NC(=O)c1cc2ccccc2[nH]1)c1ccccc1,0.55873257,0.5205,0.038224757
CCN(Cc1cccc2ccccc12)c1cc(N2CCOCC2)nc(=O)[nH]1,0.46581194,0.4314,0.034415454
O=C(Nc1ccc(Cl)c(C(=O)Nc2cccnc2)c1)c1cccc(C(F)(F)F)c1,0.68507785,0.6543,0.030780971
O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1,0.52597636,0.499,0.026952922
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(F)c1,0.37890777,0.3572,0.021730036
COc1cncc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)c1,0.53734076,0.517,0.020250916
COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)Cc1ccnc(F)c1,0.6389518,0.658,0.019251347
COc1ccc(NC(=O)c2ccnc(N)n2)cc1,-1.2301564,-1.243,0.013007641
Cc1ccc(NC(=O)C2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,0.562075,0.5576,0.0044578314
