Drug,y_true,logit,prob,pred_mcc,pred_prev
O=C(O)c1ccccc1-c1ccccc1C(=O)NCCCO,0.0,-1.013,0.2664,0,0
CC(O)CNCc1ccc(-c2ccccc2)cc1,0.0,-1.907,0.1293,0,0
O=C(O)C=CC(=O)Nc1ccccc1-c1ccccc1,1.0,-1.17,0.2368,0,0
C=CCNS(=O)(=O)c1cccc2cc(C(=O)O)c(O)cc12,1.0,-0.616,0.3506,0,0
O=S(=O)(O)CCCc1cccc2ccccc12,0.0,-1.572,0.1719,0,0
O=C(O)CCCc1ccc2ccccc2c1,0.0,-1.717,0.1523,0,0
O=C(O)CCC(=O)Nc1ccc2ccccc2c1,0.0,-1.486,0.1844,0,0
Nc1c(OCC(=O)O)ccc2cc(S(=O)(=O)O)ccc12,0.0,-1.634,0.1632,0,0
CN(C)CC(O)c1ccc(Cl)c2ccccc12,0.0,-2.344,0.0875,0,0
COc1ccc(C(=O)CCN(C)C)c2ccccc12,1.0,-2.518,0.07465,0,0
N=C(N)SCc1ccc(Cl)c2ccccc12,0.0,-1.381,0.2009,0,0
O=C(O)c1cc2ccccc2c(S(=O)(=O)O)c1O,0.0,-1.659,0.1599,0,0
COc1ccc2cc(C(=O)CCC(=O)O)ccc2c1,0.0,-1.123,0.2455,0,0
C[N+](C)(C)CC(=O)NN=Cc1c(O)ccc2ccccc12,0.0,-2.078,0.1113,0,0
O=C(O)c1ccc(C(=O)O)c2c(C(=O)O)ccc(C(=O)O)c12,0.0,-1.506,0.1815,0,0
CC(C)CC(N)C(=O)Nc1ccc2ccccc2c1,0.0,-1.696,0.1549,0,0
O=C(O)CSCc1cccc2ccccc12,0.0,-1.884,0.132,0,0
COc1cc2ccc(C(C)NCC#N)cc2cc1OC,0.0,-1.612,0.1663,0,0
O=C(O)Cc1c(O)ccc2ccccc12,0.0,-1.584,0.1702,0,0
CC(=O)CC(=O)Nc1ccc2ccccc2c1,0.0,-1.152,0.2401,0,0
N#Cc1c(NC(=O)CCC(=O)O)ccc2ccccc12,0.0,-1.265,0.2203,0,0
COc1ccc2cc(C(C)C(=O)O)ccc2c1,0.0,-1.343,0.2072,0,0
NCCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1,1.0,0.1052,0.5264,0,0
NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,1.0,-0.4927,0.3792,0,0
NCCCCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1,1.0,-0.3591,0.4111,0,0
NCCCCCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,1.0,-1.877,0.1327,0,0
CCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,0.0,1.085,0.7476,1,1
CC(C)NCC(O)COc1cccc2ccccc12,0.0,-2.523,0.0742,0,0
OCC(O)COc1cccc2ccccc12,0.0,-2.229,0.09717,0,0
O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,0.0,-1.497,0.1829,0,0
COC(=O)CCC(=O)Nc1cccc2ccccc12,0.0,-1.162,0.2384,0,0
CC(C)Oc1ccc2ccccc2c1C=O,1.0,0.365,0.5903,1,0
CCCCOC(OCCCC)C(O)CSc1ccc2ccccc2c1,1.0,-1.36,0.2041,0,0
CCN(CC)c1ccc2c(Cl)c(Br)c(=O)oc2c1,1.0,2.002,0.8813,1,1
[CH2-]C(Cc1cccc2cc(C(=O)O)c(=O)oc12)OC,0.0,-0.1707,0.457,0,0
Cc1cc(=O)oc2c(OS(C)(=O)=O)c(OS(C)(=O)=O)ccc12,0.0,0.1362,0.5337,0,0
Cc1cc(=O)oc2cc(O)c(CN(C)CC(=O)O)cc12,0.0,-1.579,0.1709,0,0
O=c1ccc2ccc(O)c(O)c2o1,0.0,-1.552,0.1748,0,0
O=Nc1ccc2oc(=O)ccc2c1,0.0,0.2374,0.559,0,0
COc1cc2ccc(=O)oc2cc1O,0.0,-1.686,0.1564,0,0
O=c1ccc2cc(O)c(O)cc2o1,0.0,-1.685,0.1565,0,0
CC(=O)Nc1cc2ccccc2oc1=O,0.0,-0.8477,0.3,0,0
CC(=O)c1cc2ccccc2oc1=O,0.0,-1.538,0.1768,0,0
CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,0.0,-1.925,0.1273,0,0
CC(=O)COc1ccc2c(C)c(C)c(=O)oc2c1,1.0,-0.743,0.3223,0,0
CC(=O)Nc1c(NC(C)C)c2ccccc2oc1=O,0.0,-1.3125,0.212,0,0
Cc1cc(=O)oc2cc(NC(=O)CCC(=O)O)ccc12,0.0,-1.679,0.1572,0,0
CC(=O)Nc1c(NCC(C)C)c2ccccc2oc1=O,0.0,0.5254,0.6284,1,0
COc1ccccc1-c1ccc2ncnc(NCc3ccccc3)c2c1,1.0,-1.451,0.1898,0,0
CN(C)C(=O)c1ccc(-c2ccc3ncnc(NCc4ccccc4)c3c2)cc1,0.0,-1.598,0.1683,0,0
COc1ccccc1CNc1ncnc2ccc(-c3cccc(C#N)c3)cc12,0.0,-1.782,0.144,0,0
CN(C)c1ccc(-c2ccc3ncnc(NCc4ccccc4)c3c2)cc1,0.0,-1.964,0.12305,0,0
COc1cccc(-c2ccc3ncnc(NCc4ccccc4)c3c2)c1,1.0,-1.862,0.1344,0,0
COc1cccc(-c2ccc3ncnc(NCc4ccccc4OC)c3c2)c1,1.0,-1.713,0.1527,0,0
Cc1cccc(CNc2ncnc3ccc(-c4ccccc4CN(C)C)cc23)c1,0.0,-1.954,0.124,0,0
COc1ccc(CNc2ncnc3ccc(-c4ccccc4OC)cc23)c(OC)c1,1.0,-1.403,0.1973,0,0
COc1ccc(CNc2ncnc3ccc(-c4ccc(C(=O)N(C)C)cc4)cc23)c(OC)c1,0.0,0.0712,0.5176,0,0
N#Cc1ccccc1-c1ccc2ncnc(NCc3ccccc3)c2c1,1.0,-1.804,0.1415,0,0
CN(C)Cc1ccccc1-c1ccc2ncnc(NCc3ccccc3)c2c1,0.0,-1.83,0.1382,0,0
COc1ccccc1CNc1ncnc2ccc(-c3ccccc3CN(C)C)cc12,0.0,-1.489,0.1841,0,0
COc1ccc(CNc2ncnc3ccc(-c4cccc(NS(C)(=O)=O)c4)cc23)c(OC)c1,1.0,-0.625,0.3489,0,0
COc1ccccc1CNc1ncnc2ccc(-c3ccc(C(=O)N(C)C)cc3)cc12,0.0,-0.896,0.29,0,0
COc1ccccc1CNc1ncnc2ccc(-c3ccccc3OC)cc12,1.0,-1.447,0.1904,0,0
COCCn1c(C(=O)N2CCCC2)cc2c1CC1CN(C(=O)c3ccccc3)C(Cc3ccccc3)(C(=O)OC)C21,1.0,3.143,0.959,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCF)c3CC2CN1C(=O)c1ccccc1,1.0,3.305,0.9644,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCO)c3CC2CN1C(=O)c1ccccc1,1.0,2.86,0.9453,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3CC2CN1C(=O)c1ccccc1,1.0,2.906,0.948,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3CC2CN1C(=O)c1ccccc1,1.0,3.094,0.957,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3CC2CN1C(=O)c1ccccc1,1.0,3.027,0.9536,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CC(O)CO)c3CC2CN1C(=O)c1ccccc1,1.0,1.612,0.834,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)[nH]c3CC2CN1C(=O)c1ccccc1,1.0,2.686,0.936,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)n(C)c3CC2CN1C(=O)c1ccccc1,1.0,2.922,0.949,1,1
COC(=O)Cn1c(C(=O)N2CCCC2)cc2c1CC1CN(C(=O)c3ccccc3)C(Cc3ccccc3)(C(=O)OC)C21,1.0,2.678,0.936,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)n(CCO)c3CC2CN1C(=O)c1ccccc1,1.0,2.738,0.9395,1,1
COCCn1c(C(=O)N2CCCC2)cc2c1CC1CN(C(=O)c3ccccc3)C(Cc3ccc(F)cc3)(C(=O)OC)C21,1.0,3.234,0.9624,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCF)c3CC2CN1C(=O)c1ccccc1,1.0,3.219,0.9614,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCO)c3CC2CN1C(=O)c1ccccc1,1.0,2.908,0.948,1,1
COC(=O)Cn1c(C(=O)N2CCCC2)cc2c1CC1CN(C(=O)c3ccccc3)C(Cc3ccc(F)cc3)(C(=O)OC)C21,1.0,2.871,0.9463,1,1
CS(=O)(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1,0.0,-1.424,0.1941,0,0
COC(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1,0.0,-1.29,0.2158,0,0
COc1ccc(NC(=O)N2CCCC3(CCN(C(C)=O)CC3)C2)cc1,0.0,-1.803,0.1415,0,0
O=C(Nc1cccc(F)c1)N1CCCC2(CCNCC2)C1,0.0,-1.358,0.2045,0,0
CC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,0.0,-1.6455,0.1617,0,0
CS(=O)(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,0.0,-1.279,0.2177,0,0
CS(=O)(=O)N1CCC2(CCCN(C(=O)Nc3cccc(F)c3)C2)CC1,0.0,-1.375,0.2019,0,0
COC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,1.0,-1.143,0.242,0,0
COCC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(F)c3)C2)CC1,0.0,-1.828,0.1384,0,0
COc1ccc(NC(=O)N2CCCC3(CCN(S(C)(=O)=O)CC3)C2)cc1,0.0,-1.06,0.2573,0,0
CC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(F)c3)C2)CC1,0.0,-1.572,0.1719,0,0
COC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(F)c3)C2)CC1,0.0,-1.234,0.2253,0,0
O=C(Nc1ccccc1)N1CCCC2(CCNCC2)C1,0.0,-1.435,0.1924,0,0
COCC(=O)N1CCC2(CCCN(C(=O)Nc3ccc(OC)cc3)C2)CC1,0.0,-1.887,0.1316,0,0
COCC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,0.0,-1.726,0.1511,0,0
COc1ccc(NC(=O)N2CCCC3(CCNCC3)C2)cc1,0.0,-1.536,0.177,0,0
COCC(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1,0.0,-1.649,0.1613,0,0
COC(=O)N1CCC2(CCCN(C(=O)Nc3ccc(OC)cc3)C2)CC1,0.0,-1.24,0.2244,0,0
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.0,-1.164,0.2379,0,0
CC(C)CCCC(C)C1CCC2C3CCC4CC(N)CCC4(C)C3CCC12C,0.0,-1.889,0.1315,0,0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.0,-1.3,0.2142,0,0
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0.0,-1.108,0.248,0,0
CC12CCC(O)CC1CCC1C2CCC2(C)C(C(=O)CO)CCC12,1.0,-1.353,0.2054,0,0
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,1.0,-1.308,0.213,0,0
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.0,-1.518,0.1798,0,0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0.0,-1.17,0.2368,0,0
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.0,-1.493,0.1835,0,0
CCN1C(=O)C2CCC3C(=NOC)CC(O)C(O)C3C2C1=O,0.0,-2.07,0.11206,0,0
CCOC(=O)CCN1C(=O)C2CCC3C(=NOCC(C)C)CC(O)C(O)C3C2C1=O,0.0,-2.014,0.11774,0,0
CCOC(=O)CCN1C(=O)C2CCC3C(=NOCC=C(C)CCC=C(C)C)CC(O)C(O)C3C2C1=O,0.0,-2.236,0.09656,0,0
C#CCCCON=C1CC(O)C(O)C2C1CCC1C(=O)N(CCC(=O)OCC)C(=O)C12,0.0,-1.911,0.1288,0,0
CCOC(=O)CCN1C(=O)C2CCC3C(=NNC(=O)OCC)CC(O)C(O)C3C2C1=O,0.0,-1.707,0.1536,0,0
CC(C)CON=C1CC(O)C(O)C2C1CCC1C(=O)N(C(C)(C)C)C(=O)C12,0.0,-2.256,0.0948,0,0
CC(C)=CCCC(C)=CCON=C1CC(O)C(O)C2C1CCC1C(=O)N(C(C)(C)C)C(=O)C12,0.0,-2.395,0.0836,0,0
C#CCCCON=C1CC(O)C(O)C2C1CCC1C(=O)N(C(C)(C)C)C(=O)C12,0.0,-1.692,0.1554,0,0
CCOC(=O)NN=C1CC(O)C(O)C2C1CCC1C(=O)N(C(C)(C)C)C(=O)C12,0.0,-2.072,0.1119,0,0
CCN1C(=O)C2CCC3C(=NOCC(C)C)CC(O)C(O)C3C2C1=O,0.0,-2.059,0.11316,0,0
CCN1C(=O)C2CCC3C(=NOCC=C(C)CCC=C(C)C)CC(O)C(O)C3C2C1=O,0.0,-2.16,0.1034,0,0
C#CCCCON=C1CC(O)C(O)C2C1CCC1C(=O)N(CC)C(=O)C12,0.0,-1.522,0.1792,0,0
CCOC(=O)NN=C1CC(O)C(O)C2C1CCC1C(=O)N(CC)C(=O)C12,0.0,-2.076,0.1115,0,0
O=c1c(-c2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C1CC1,1.0,0.71,0.67,1,1
O=c1c(-c2ccccc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1,1.0,0.589,0.643,1,0
COc1ccc(Oc2ncc3nc(-c4ccccc4)c(=O)n(C4CC4)c3n2)cc1,1.0,1.215,0.771,1,1
O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1,0.0,0.6543,0.658,1,0
COc1ccc(Oc2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(C4CC4)c3n2)cc1,1.0,-0.3452,0.4146,0,0
O=c1c(-c2ccc(Cl)cc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1,1.0,0.646,0.6562,1,0
COc1ccc(-c2nc3cnc(Oc4cccc(Cl)c4)nc3n(C3CC3)c2=O)cc1,1.0,0.914,0.714,1,1
N#Cc1cccc(-c2nc3cnc(Oc4cccc(Cl)c4)nc3n(C3CC3)c2=O)c1,1.0,0.0363,0.509,0,0
COc1ccc(Oc2ncc3nc(-c4ccc(OC)cc4)c(=O)n(C4CC4)c3n2)cc1,1.0,0.9165,0.714,1,1
O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C1CC1,1.0,0.254,0.5635,0,0
CCCCn1nc2cc(C(=O)NCc3ccc(C(F)(F)F)cc3C(F)(F)F)ccc2c1OCC,1.0,2.395,0.9165,1,1
COCCn1nc2cc(C(=O)NCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)ccc2c1OC,0.0,2.385,0.916,1,1
CCOc1c2ccc(C(=O)NCc3ccc(OC(F)(F)F)cc3)cc2nn1C,1.0,1.708,0.846,1,1
CCOc1c2ccc(C(=O)NCc3ccccc3)cc2nn1CCOC,1.0,3.312,0.9653,1,1
CCCn1nc2cc(C(=O)NCc3ccccc3OC)ccc2c1OCC,0.0,2.816,0.944,1,1
C=CCOc1c2ccc(C(=O)NCc3ccccc3OC)cc2nn1C,0.0,0.88,0.7065,1,1
COc1ccc(OC)c(Nc2nc(-c3sc(NC(=O)c4ccccc4)nc3C)cs2)c1,1.0,2.86,0.9453,1,1
CCOc1ccccc1Nc1nc(-c2sc(NC(=O)c3cccc(Cl)c3)nc2C)cs1,1.0,2.482,0.9224,1,1
CCOc1ccccc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,1.0,2.676,0.936,1,1
COc1ccccc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,1.0,2.66,0.934,1,1
Cc1ccc(Nc2nc(-c3sc(NC(=O)c4cccc(Cl)c4)nc3C)cs2)cc1,0.0,2.203,0.9004,1,1
Cc1ccc(Nc2nc(-c3sc(NC(=O)c4ccc([N+](=O)[O-])cc4)nc3C)cs2)cc1,0.0,2.23,0.903,1,1
Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2cccc(F)c2)n1,1.0,2.54,0.927,1,1
Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2cccc(Cl)c2)n1,1.0,2.258,0.9053,1,1
Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2ccc(Cl)cc2Cl)n1,0.0,1.976,0.8784,1,1
Cc1nc(NC(=O)c2ccc(Cl)cc2)sc1-c1csc(Nc2cccc(F)c2)n1,1.0,2.162,0.8965,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3C)c2c1,1.0,-1.287,0.2162,0,0
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccc(N(C)C)cc3)c2c1,1.0,-1.421,0.1946,0,0
COc1ccc2[nH]cc(CCNc3ncncc3-c3cccc(NS(C)(=O)=O)c3)c2c1,1.0,-0.9165,0.2856,0,0
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3Cl)c2c1,1.0,-0.9233,0.2842,0,0
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3CN(C)C)c2c1,0.0,-1.302,0.2139,0,0
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3C(F)(F)F)c2c1,1.0,-0.667,0.339,0,0
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3OC)c2c1,1.0,-1.315,0.2115,0,0
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccc(C(=O)N(C)C)cc3)c2c1,1.0,-1.304,0.2135,0,0
COc1ccc2[nH]cc(CCNc3ncncc3-c3cccc(C#N)c3)c2c1,1.0,-1.11,0.2478,0,0
COc1cccc(Nc2ncc3ncc(=O)n(C)c3n2)c1,0.0,2.045,0.8857,1,1
COc1cccc(Nc2ncc3ncc(=O)n(CCC#N)c3n2)c1,0.0,2.113,0.892,1,1
COc1cccc(Nc2ncc3nc(C)c(=O)n(C)c3n2)c1,0.0,1.557,0.8257,1,1
COCCn1c(=O)cnc2cnc(Nc3ccccc3)nc21,0.0,2.852,0.9453,1,1
COc1cccc(Nc2ncc3nc(C)c(=O)n(CCC#N)c3n2)c1,0.0,1.619,0.8345,1,1
N#CCCn1c(=O)cnc2cnc(Nc3ccccc3)nc21,0.0,1.399,0.802,1,1
Cc1nc2cnc(Nc3ccccc3)nc2n(CCC#N)c1=O,0.0,0.603,0.6465,1,0
COCCn1c(=O)c(C)nc2cnc(Nc3ccccc3)nc21,0.0,2.857,0.9453,1,1
CN(C)c1ccc(-c2ccc3ncnc(NC4CC4)c3c2)cc1,0.0,-1.954,0.124,0,0
Cc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,0.0,-2.236,0.09656,0,0
COc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,0.0,-2.248,0.0955,0,0
CS(=O)(=O)Nc1cccc(-c2ccc3ncnc(NC4CC4)c3c2)c1,0.0,-2.123,0.1069,0,0
CN(C)C(=O)c1ccc(-c2ccc3ncnc(NC4CC4)c3c2)cc1,0.0,-2.133,0.10596,0,0
COc1cccc(-c2ccc3ncnc(NC4CC4)c3c2)c1,0.0,-2.1,0.10913,0,0
CN(C)Cc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,0.0,-1.717,0.1523,0,0
FC(F)(F)c1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,0.0,-2.074,0.1117,0,0
N#Cc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,0.0,-1.985,0.1207,0,0
CC1CCC(O)(C(C)(C(=O)O)c2ccccc2)CC1,1.0,-1.766,0.1461,0,0
CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,0.0,-1.4795,0.1855,0,0
CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,0.0,-2.45,0.0795,0,0
COc1ccccc1-c1cncnc1NCc1cccs1,0.0,-1.845,0.1365,0,0
COc1cccc(-c2cncnc2NCc2cccs2)c1,1.0,-1.831,0.1381,0,0
FC(F)(F)c1ccccc1-c1cncnc1NCc1cccs1,0.0,-1.637,0.163,0,0
CN(C)C(=O)c1ccc(-c2cncnc2NCc2cccs2)cc1,0.0,-2.053,0.1138,0,0
CN(C)c1ccc(-c2cncnc2NCc2cccs2)cc1,0.0,-1.943,0.1254,0,0
Cc1ccccc1-c1cncnc1NCc1cccs1,0.0,-1.86,0.1346,0,0
