Drug,y_true,logit,prob,pred_mcc,pred_prev
C[N+](C)(C)CC(=O)NN=Cc1c(O)ccc2ccccc12,0.0,-2.477,0.0775,0,0
O=C(O)c1ccc(C(=O)O)c2c(C(=O)O)ccc(C(=O)O)c12,0.0,-3.303,0.0355,0,0
CCC(c1ccc2cc(O)ccc2c1)C(C)(C)C(=O)O,0.0,-2.781,0.05835,0,0
O=C(O)CSCc1cccc2ccccc12,0.0,-2.674,0.0646,0,0
NS(=O)(=O)c1cc(C(=O)O)c(O)c2ccccc12,0.0,-2.684,0.06396,0,0
COc1cc2ccc(C(C)NCC#N)cc2cc1OC,0.0,-1.351,0.2058,0,0
O=C(O)Cc1c(O)ccc2ccccc12,0.0,-2.527,0.074,0,0
CC(=O)CC(=O)Nc1ccc2ccccc2c1,0.0,-1.7,0.1544,0,0
N#Cc1c(NC(=O)CCC(=O)O)ccc2ccccc12,0.0,-1.959,0.12354,0,0
NCCNS(=O)(=O)c1cccc2c(Cl)cccc12,1.0,-0.671,0.3381,1,0
NCCCCCCNS(=O)(=O)c1cccc2ccccc12,1.0,-1.294,0.2151,0,0
NCCCCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1,1.0,0.3457,0.586,1,1
NCCCCCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,1.0,1.022,0.736,1,1
CCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,1.0,0.974,0.726,1,1
CC(C)NCC(O)COc1cccc2ccccc12,0.0,-2.232,0.0969,0,0
OCC(O)COc1cccc2ccccc12,0.0,-2.248,0.0955,0,0
O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,0.0,-2.314,0.08997,0,0
COC(=O)CCC(=O)Nc1cccc2ccccc12,0.0,-1.879,0.1324,0,0
CC(C)Oc1ccc2ccccc2c1C=O,0.0,-1.886,0.1317,0,0
CCCCOC(OCCCC)C(O)CSc1ccc2ccccc2c1,1.0,1.097,0.7495,1,1
CCN(CC)c1ccc2c(Cl)c(Br)c(=O)oc2c1,1.0,-2.033,0.1157,0,0
O=C(O)c1cc2cc(Cl)ccc2oc1=O,0.0,-2.639,0.0667,0,0
CCOc1cc2c(C)cc(=O)oc2cc1Cl,0.0,-1.107,0.2483,0,0
CC(C)OC(=O)c1cc2ccccc2oc1=O,0.0,-2.477,0.0775,0,0
[CH2-]C(Cc1cccc2cc(C(=O)O)c(=O)oc12)OC,0.0,-1.476,0.186,0,0
Cc1cc(=O)oc2c(OS(C)(=O)=O)c(OS(C)(=O)=O)ccc12,0.0,-1.808,0.1409,0,0
Cc1cc(=O)oc2cc(O)c(CN(C)CC(=O)O)cc12,0.0,-2.469,0.0781,0,0
CCCCc1cc(=O)oc2cc(OCC(=O)N(CC)CC)ccc12,0.0,-1.027,0.2637,0,0
C=CCc1cccc2cc(C(=O)N(CC)CC)c(=O)oc12,1.0,-0.386,0.4048,1,0
O=Nc1ccc2oc(=O)ccc2c1,1.0,-1.183,0.2344,0,0
Cc1cc(=O)oc2cc(O)ccc12,0.0,-2.137,0.1056,0,0
COc1cc2ccc(=O)oc2cc1O,0.0,-2.12,0.1073,0,0
CC(=O)Nc1cc2ccccc2oc1=O,0.0,-1.475,0.1862,0,0
CC(=O)c1cc2ccccc2oc1=O,0.0,-1.875,0.1329,0,0
CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,0.0,-1.917,0.1282,0,0
CCN(CC)c1ccc2c(Cl)cc(=O)oc2c1,1.0,-1.627,0.1642,0,0
CC(=O)COc1ccc2c(C)c(C)c(=O)oc2c1,0.0,-2.105,0.1086,0,0
CC(=O)Nc1c(NC(C)C)c2ccccc2oc1=O,0.0,-1.972,0.12213,0,0
Cc1cc(=O)oc2cc(NC(=O)CCC(=O)O)ccc12,0.0,-3.076,0.0441,0,0
CC(=O)Nc1c(NCC(C)C)c2ccccc2oc1=O,0.0,-1.285,0.2166,0,0
COc1ccccc1CNc1ncnc2ccc(-c3cccc(NS(C)(=O)=O)c3)cc12,1.0,2.988,0.9517,1,1
COc1ccccc1-c1ccc2ncnc(NCc3ccccc3)c2c1,1.0,2.805,0.943,1,1
COc1ccc(CNc2ncnc3ccc(-c4ccccc4CN(C)C)cc23)c(OC)c1,1.0,2.592,0.93,1,1
COc1cccc(-c2ccc3ncnc(NCc4ccc(OC)cc4OC)c3c2)c1,1.0,2.805,0.943,1,1
Cc1cccc(CNc2ncnc3ccc(-c4cccc(NS(C)(=O)=O)c4)cc23)c1,1.0,3.45,0.9688,1,1
CN(C)C(=O)c1ccc(-c2ccc3ncnc(NCc4ccccc4)c3c2)cc1,1.0,1.861,0.8657,1,1
COc1ccccc1CNc1ncnc2ccc(-c3cccc(C#N)c3)cc12,1.0,2.97,0.9517,1,1
CN(C)c1ccc(-c2ccc3ncnc(NCc4ccccc4)c3c2)cc1,1.0,2.389,0.916,1,1
COc1cccc(-c2ccc3ncnc(NCc4ccccc4)c3c2)c1,1.0,2.848,0.9453,1,1
COc1ccc(CNc2ncnc3ccc(-c4cccc(C#N)c4)cc23)c(OC)c1,1.0,3.143,0.959,1,1
COc1ccccc1CNc1ncnc2ccc(-c3ccc(N(C)C)cc3)cc12,1.0,2.727,0.9385,1,1
COc1cccc(-c2ccc3ncnc(NCc4ccccc4OC)c3c2)c1,1.0,2.863,0.9463,1,1
Cc1cccc(CNc2ncnc3ccc(-c4ccccc4CN(C)C)cc23)c1,1.0,2.113,0.892,1,1
COc1ccccc1CNc1ncnc2ccc(-c3ccccc3C#N)cc12,1.0,3.014,0.9536,1,1
Cc1cccc(CNc2ncnc3ccc(-c4cccc(C#N)c4)cc23)c1,0.0,1.853,0.8643,1,1
COc1ccc(CNc2ncnc3ccc(-c4ccccc4C#N)cc23)c(OC)c1,1.0,3.129,0.958,1,1
COc1ccc(CNc2ncnc3ccc(-c4ccccc4OC)cc23)c(OC)c1,1.0,2.727,0.9385,1,1
COc1ccc(CNc2ncnc3ccc(-c4ccc(C(=O)N(C)C)cc4)cc23)c(OC)c1,1.0,2.795,0.942,1,1
N#Cc1ccccc1-c1ccc2ncnc(NCc3ccccc3)c2c1,1.0,2.127,0.8936,1,1
CN(C)Cc1ccccc1-c1ccc2ncnc(NCc3ccccc3)c2c1,1.0,1.989,0.88,1,1
Cc1cccc(CNc2ncnc3ccc(-c4ccccc4C#N)cc23)c1,1.0,2.096,0.8906,1,1
COc1ccccc1CNc1ncnc2ccc(-c3ccccc3CN(C)C)cc12,1.0,2.514,0.925,1,1
COc1ccc(CNc2ncnc3ccc(-c4cccc(NS(C)(=O)=O)c4)cc23)c(OC)c1,1.0,2.879,0.9463,1,1
COc1ccccc1CNc1ncnc2ccc(-c3ccc(C(=O)N(C)C)cc3)cc12,1.0,2.576,0.929,1,1
COc1ccccc1CNc1ncnc2ccc(-c3ccccc3OC)cc12,1.0,2.814,0.944,1,1
COc1ccc(CNc2ncnc3ccc(-c4ccc(N(C)C)cc4)cc23)c(OC)c1,1.0,2.742,0.9395,1,1
Cc1cccc(CNc2ncnc3ccc(-c4ccc(C(=O)N(C)C)cc4)cc23)c1,1.0,2.07,0.888,1,1
COCCn1c(C(=O)N2CCCC2)cc2c1CC1CN(C(=O)c3ccccc3)C(Cc3ccccc3)(C(=O)OC)C21,1.0,2.54,0.927,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCF)c3CC2CN1C(=O)c1ccccc1,1.0,2.84,0.945,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCO)c3CC2CN1C(=O)c1ccccc1,1.0,2.852,0.9453,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3CC2CN1C(=O)c1ccccc1,1.0,2.842,0.945,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3CC2CN1C(=O)c1ccccc1,1.0,3.086,0.956,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCSCCO)c3CC2CN1C(=O)c1ccccc1,1.0,2.785,0.942,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CC(O)CO)c3CC2CN1C(=O)c1ccccc1,1.0,2.729,0.9385,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)[nH]c3CC2CN1C(=O)c1ccccc1,1.0,2.314,0.91,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)n(C)c3CC2CN1C(=O)c1ccccc1,1.0,2.236,0.904,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CC(O)CO)c3CC2CN1C(=O)c1ccccc1,1.0,2.018,0.883,1,1
COC(=O)Cn1c(C(=O)N2CCCC2)cc2c1CC1CN(C(=O)c3ccccc3)C(Cc3ccccc3)(C(=O)OC)C21,1.0,2.375,0.915,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)n(CCO)c3CC2CN1C(=O)c1ccccc1,1.0,2.475,0.9224,1,1
COCCn1c(C(=O)N2CCCC2)cc2c1CC1CN(C(=O)c3ccccc3)C(Cc3ccc(OC)cc3)(C(=O)OC)C21,1.0,2.758,0.9404,1,1
COCCn1c(C(=O)N2CCCC2)cc2c1CC1CN(C(=O)c3ccccc3)C(Cc3ccc(F)cc3)(C(=O)OC)C21,1.0,2.662,0.934,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCF)c3CC2CN1C(=O)c1ccccc1,1.0,2.518,0.925,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCO)c3CC2CN1C(=O)c1ccccc1,1.0,2.512,0.925,1,1
COC(=O)Cn1c(C(=O)N2CCCC2)cc2c1CC1CN(C(=O)c3ccccc3)C(Cc3ccc(F)cc3)(C(=O)OC)C21,1.0,2.477,0.9224,1,1
CS(=O)(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1,0.0,-1.695,0.155,0,0
COC(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1,0.0,-1.35,0.2059,0,0
COc1ccc(NC(=O)N2CCCC3(CCN(C(C)=O)CC3)C2)cc1,0.0,-1.047,0.2598,0,0
O=C(Nc1cccc(F)c1)N1CCCC2(CCNCC2)C1,1.0,-1.924,0.1274,0,0
CC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,0.0,-0.8525,0.2988,1,0
COCC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(F)c3)C2)CC1,0.0,-1.717,0.1523,0,0
COc1ccc(NC(=O)N2CCCC3(CCN(S(C)(=O)=O)CC3)C2)cc1,1.0,-1.393,0.1991,0,0
COCC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,0.0,-1.621,0.165,0,0
COc1ccc(NC(=O)N2CCCC3(CCNCC3)C2)cc1,1.0,-2.02,0.1172,0,0
COCC(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1,0.0,-1.787,0.1434,0,0
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.0,-2.1,0.10913,0,0
CC(C)CCCC(C)C1CCC2C3CCC4CC(N)CCC4(C)C3CCC12C,0.0,-1.637,0.163,0,0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.0,-2.223,0.0977,0,0
COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0.0,-1.568,0.1725,0,0
CC(CCC(=O)NN)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,1.0,-2.076,0.1115,0,0
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0.0,-1.941,0.1255,0,0
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.0,-2.023,0.11676,0,0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0.0,-2.1,0.10913,0,0
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.0,-2.23,0.09705,0,0
CCN1C(=O)C2CCC3C(=NOC)CC(O)C(O)C3C2C1=O,0.0,-2.572,0.071,0,0
CCOC(=O)CCN1C(=O)C2CCC3C(=NOCC(C)C)CC(O)C(O)C3C2C1=O,0.0,-1.808,0.1409,0,0
CCOC(=O)CCN1C(=O)C2CCC3C(=NOCC=C(C)CCC=C(C)C)CC(O)C(O)C3C2C1=O,0.0,1.332,0.7915,1,1
CCOC(=O)CCN1C(=O)C2CCC3C(=NNC(=O)OCC)CC(O)C(O)C3C2C1=O,0.0,-2.402,0.083,0,0
CC(C)CON=C1CC(O)C(O)C2C1CCC1C(=O)N(C(C)(C)C)C(=O)C12,0.0,-1.759,0.147,0,0
CC(C)=CCCC(C)=CCON=C1CC(O)C(O)C2C1CCC1C(=O)N(C(C)(C)C)C(=O)C12,0.0,0.7466,0.6787,1,1
CCOC(=O)NN=C1CC(O)C(O)C2C1CCC1C(=O)N(C(C)(C)C)C(=O)C12,0.0,-2.568,0.07117,0,0
CCN1C(=O)C2CCC3C(=NOCC(C)C)CC(O)C(O)C3C2C1=O,0.0,-2.264,0.0942,0,0
CCN1C(=O)C2CCC3C(=NOCC=C(C)CCC=C(C)C)CC(O)C(O)C3C2C1=O,0.0,-0.3066,0.4238,1,0
C#CCCCON=C1CC(O)C(O)C2C1CCC1C(=O)N(CC)C(=O)C12,0.0,-1.859,0.1348,0,0
CCOC(=O)NN=C1CC(O)C(O)C2C1CCC1C(=O)N(CC)C(=O)C12,0.0,-2.598,0.0693,0,0
O=c1c(-c2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C1CC1,0.0,-1.971,0.1224,0,0
COc1ccc(Oc2ncc3nc(-c4ccccc4)c(=O)n(C4CC4)c3n2)cc1,1.0,-1.418,0.195,0,0
O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1,0.0,-1.752,0.1478,0,0
COc1ccc(Oc2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(C4CC4)c3n2)cc1,1.0,0.9077,0.7124,1,1
O=c1c(-c2ccc(Cl)cc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1,0.0,-1.898,0.1302,0,0
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(Oc3ccccc3)nc2n1C1CC1,0.0,-1.604,0.1675,0,0
COc1ccc(Oc2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(C4CC4)c3n2)cc1,1.0,-0.801,0.3098,1,0
COc1ccc(Oc2ncc3nc(-c4ccc(OC)cc4)c(=O)n(C4CC4)c3n2)cc1,1.0,1.913,0.8716,1,1
COc1ccc(Oc2ncc3nc(-c4ccc(F)cc4)c(=O)n(C4CC4)c3n2)cc1,1.0,-0.379,0.4062,1,0
O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C1CC1,0.0,-1.492,0.1836,0,0
CCCn1nc2cc(C(=O)NCc3ccc(C)cc3)ccc2c1OC,1.0,1.535,0.8223,1,1
CCOc1c2ccc(C(=O)NCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2nn1C,1.0,1.779,0.8555,1,1
CCOc1c2ccc(C(=O)NCc3ccc(OC(F)(F)F)cc3)cc2nn1CC,0.0,1.797,0.8574,1,1
CCCCn1nc2cc(C(=O)NCc3ccc(C(F)(F)F)cc3C(F)(F)F)ccc2c1OCC,1.0,1.958,0.877,1,1
CCCn1nc2cc(C(=O)NCc3ccc(C)cc3)ccc2c1OCC,0.0,1.612,0.834,1,1
COCCn1nc2cc(C(=O)NCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)ccc2c1OC,0.0,2.09,0.8896,1,1
CCOc1c2ccc(C(=O)NCc3ccc(C)cc3)cc2nn1CC,0.0,0.854,0.701,1,1
CCOc1c2ccc(C(=O)NCc3ccc(OC(F)(F)F)cc3)cc2nn1C,0.0,1.607,0.833,1,1
CCOc1c2ccc(C(=O)NCc3ccccc3)cc2nn1CCOC,0.0,1.182,0.765,1,1
CCCn1nc2cc(C(=O)NCc3ccccc3)ccc2c1OCC,0.0,1.302,0.7866,1,1
CCCn1nc2cc(C(=O)NCc3ccc(OC)cc3)ccc2c1OCC,0.0,-0.4548,0.3882,1,0
CCOc1c2ccc(C(=O)NCc3ccc(OC)cc3)cc2nn1CCOC,1.0,0.5083,0.6245,1,1
CCCn1nc2cc(C(=O)NCc3ccccc3OC)ccc2c1OCC,0.0,1.49,0.816,1,1
C=CCOc1c2ccc(C(=O)NCc3ccccc3OC)cc2nn1C,0.0,0.631,0.653,1,1
CCOc1ccccc1Nc1nc(-c2sc(NC(=O)c3cccc(Cl)c3)nc2C)cs1,1.0,1.8545,0.8647,1,1
CCOc1ccccc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,1.0,1.761,0.8535,1,1
Cc1ccc(Nc2nc(-c3sc(NC(=O)c4ccc([N+](=O)[O-])cc4)nc3C)cs2)cc1,1.0,1.157,0.7607,1,1
Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2cccc(F)c2)n1,1.0,0.4082,0.6006,1,1
Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2cccc(Cl)c2)n1,1.0,0.4924,0.6206,1,1
Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2ccc(Cl)cc2Cl)n1,1.0,1.187,0.7666,1,1
Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2ccc(Cl)cc2)n1,0.0,0.9946,0.73,1,1
Cc1nc(NC(=O)c2ccc(Cl)cc2)sc1-c1csc(Nc2cccc(F)c2)n1,0.0,1.398,0.802,1,1
Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2ccc(F)cc2)n1,1.0,0.6206,0.6504,1,1
COc1ccccc1Nc1nc(-c2sc(NC(=O)c3ccc([N+](=O)[O-])cc3)nc2C)cs1,1.0,2.121,0.8926,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3C)c2c1,1.0,2.678,0.936,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccc(N(C)C)cc3)c2c1,1.0,2.508,0.925,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3cccc(NS(C)(=O)=O)c3)c2c1,1.0,2.951,0.9497,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3Cl)c2c1,1.0,2.668,0.935,1,1
COc1cccc(-c2cncnc2NCCc2c[nH]c3ccc(OC)cc23)c1,1.0,2.793,0.942,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3CN(C)C)c2c1,1.0,1.653,0.8394,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3C(F)(F)F)c2c1,1.0,2.678,0.936,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3OC)c2c1,1.0,2.715,0.9375,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3ccc(C(=O)N(C)C)cc3)c2c1,1.0,1.527,0.822,1,1
COc1ccc2[nH]cc(CCNc3ncncc3-c3cccc(C#N)c3)c2c1,1.0,3.072,0.956,1,1
COc1cccc(Nc2ncc3ncc(=O)n(CCC#N)c3n2)c1,1.0,1.331,0.7915,1,1
COc1cccc(Nc2ncc3nc(C)c(=O)n(C)c3n2)c1,0.0,0.3838,0.5947,1,1
